524,Brenan Hanifee,DET,4.8
525,Elieser Hern?ndez,,4.39
526,Marco Raya,MIN,4.71
527,Blayne Enlow,SFG,4.71
528,Tommy Milone,,4.93
529,Stephen Kolek,SDP,4.93
530,Kendall Williams,,5.46
531,Nick Lodolo,CIN,4.62
532,Victor Castaneda,,4.73
533,Josh Fleming,SEA,4.84
534,Jack Leiter,TEX,5.05
535,Ryan Cusick,OAK,5.05
536,John Doxakis,,4.84
537,Landon Marceaux,NYM,4.97
538,Ross Carver,CLE,4.75
539,Nolan Kingham,,4.75
540,Gabriel Hughes,COL,4.99
541,Jacob Waguespack,TBR,4.23
542,Jonathan Berm?dez,MIA,4.88
543,Carlos Carrasco,CLE,5.1
544,Matt Sauer,NYY,4.99
545,Beau Sulser,PIT,4.79
546,Mike Mayers,,4.79
547,Wil Jensen,SFG,4.68
548,Deyni Olivero,,5.11
549,Andrew Su?rez,,4.9
550,Robinson Pina,PHI,5.55
551,Landon Knack,LAD,4.48
552,Lyon Richardson,CIN,5.47
553,Ryan Watson,SFG,4.7
554,TJ Shook,NYM,5.03
555,Jackson Kowar,SEA,4.81
556,Davis Daniel,LAA,4.61
557,Yusniel Padron-Artiles,,5.16
558,Marcelo Martinez,,5.05
559,Tyler Gilbert,PHI,5.27
560,Konnor Pilkington,ARI,4.72
561,Chris Vallimont,,4.72
562,Nick Allgeyer,,4.94
563,Keyshawn Askew,TBR,4.83
564,Cade Cavalli,WSN,4.41
565,Alex Faedo,DET,4.52
566,Angel Zerpa,KCR,4.63
567,Zack Littell,TBR,3.86
568,Porter Hodge,CHC,4.85
569,Matt Krook,BAL,4.85
570,Tommy Parsons,,4.85
571,Seth Nordlin,,5.29
572,Aaron Sanchez,,5.09
573,Daniel Martinez,,5.2
574,Justin Meis,PIT,5
575,James Marvel,,5.33
576,Eduardo Salazar,WSN,5.11
577,Colin Peluse,OAK,4.68
578,Samy Natera Jr.,LAA,5.46
579,John Swanda,,5.46
580,Mitch White,MIL,4.6
581,Ky Bush,CHW,4.93
582,Chris Clarke,CHC,4.6
583,Tucker Davidson,BAL,4.71
584,Dylan Bundy,,5.16
585,Elvin Rodriguez,,4.93
586,Nick Bennett,,4.93
587,Garrett Hill,DET,5.04
588,Kyle Hart,,5.4
589,Jake Woodford,PIT,4.95
590,Matt Swarmer,,4.73
591,Scott Blewett,MIN,4.95
592,Jos? Rodr?guez,,4.61
593,Connor Curlis,,5.74
594,Ricky Tiedemann,TOR,4.09
595,Logan Workman,TBR,4.31
596,Adam Macko,TOR,4.99
597,Ryan Garcia,TEX,5.45
598,Albert Su?rez,BAL,5.22
599,Juan Mercedes,SEA,4.56
600,Efrain Contreras,,5.47
